-2.883862365764644942e+00,7.571593193018826273e-01
-2.881949602768028029e+00,2.856469842085137545e-01
-2.782993608771598737e+00,-3.524320784767895343e-01
-2.682743704422961173e+00,-9.338049070889457015e-01
-2.566958975012163080e+00,2.239395215356273283e+00
-1.943824253335215912e+00,3.255395700679211579e+00
-1.910315591953964276e+00,-2.756443630036432779e+00
-1.328108094292349273e-01,2.897796739384353781e+00
1.041003607230187145e+00,-4.167733331542520681e+00
2.071405422229386062e+00,-2.486375268160871066e+00
2.263856312009728367e+00,-2.064460972018798302e+00
2.270443864517895705e+00,1.871853795996964553e+00
3.110644205585852529e+00,-6.761095894348647176e-03
