-1.319675769083083150e+00,1.317955918167005525e+00
-1.000024947960971744e+00,3.413122084617162821e-01
-6.865979747396067090e-01,-1.920046454571875394e-01
1.864357254000300612e-01,-1.173870116186614965e+00
1.315244025374836756e+00,-1.595715294079422364e+00
2.558082784666585230e+00,-9.152104389571213972e-01
2.907216915727366402e+00,4.695404513857648343e-02
3.090879257691106829e+00,2.258674454963629064e+00
3.090879257691106829e+00,2.258674454963629064e+00
2.227382295886408237e+00,2.702483556930562081e+00
1.573747637151815315e+00,2.920202681807898326e+00
4.887487984920655393e-01,3.020062436055037658e+00
3.015450604922451650e-01,3.019463390566065719e+00
-4.456093412639499096e-01,2.487656812602772938e+00
-7.653692390578252791e-01,2.196978912276727591e+00
-1.319675769083083150e+00,1.317955918167005525e+00
