-4.963926850255862000e+00,4.790603881611735226e-01
-4.956356907727424321e+00,-1.455303439369479701e-01
-3.841032655457312650e+00,2.163377954249364965e+00
-3.629212057527996915e+00,-2.912497031374650547e+00
-2.982025322098385001e+00,3.428089435530934814e+00
-2.435863738419981495e+00,-4.053873366246101284e+00
-9.060664504650765005e-01,4.889811586016882927e+00
1.377658381627141215e-01,-4.550676827194423346e+00
4.062886651087918022e-01,4.789967392893831999e+00
1.666967257254437396e+00,-4.303034730106637618e+00
1.902386851613365737e+00,-4.213189015675609106e+00
2.631933197379267231e+00,4.335277357040242308e+00
3.761125003639222975e+00,-3.373833083928685195e+00
4.022654339676459578e+00,2.834169435510725421e+00
4.451395847696503871e+00,-8.473687822957892690e-01
4.641966929628670968e+00,8.199702011072711877e-04
