-5.455095276873200838e-01,1.207331946070598017e+00
-5.517456681727495038e-02,4.522797362639919827e-01
1.287884573085033457e+00,-5.261541274881316177e-01
2.157688877327743171e+00,-2.272277818327550492e-01
2.248113538725518890e+00,1.053599096181064843e-01
2.345507789210371286e+00,1.790162030854615116e+00
2.345507789210371286e+00,1.790162030854615116e+00
1.360374690704247769e+00,2.871017628694676915e+00
4.615398935974523997e-01,2.239666126238315513e+00
-5.455095276873200838e-01,1.207331946070598017e+00
