-4.450269261360192630e+00,9.292005041921393149e-02
-4.445096814241681571e+00,-5.072661539739857783e-01
-3.742217133466894552e+00,2.430035895729780293e+00
-3.034013043684652189e+00,-2.643005564697856968e+00
-2.782059903935160339e+00,-2.985362143209833174e+00
-1.811811828644342315e+00,4.258582974356500017e+00
-1.616739807772670456e+00,-4.109680742801042896e+00
-1.613059870260734163e+00,4.417644965077556662e+00
-1.363338520122981679e-01,-4.287138663601694155e+00
1.588953028194076023e+00,-3.928266077685766078e+00
1.783592483795136685e+00,4.093377484562601865e+00
2.955915502044480725e+00,-2.881938385538529435e+00
3.174536198982389479e+00,2.998103491537621235e+00
3.562786596941094786e+00,-2.101439756819215354e+00
3.587511737549821778e+00,-2.067008666284574137e+00
3.641946366976526850e+00,2.527379047064168827e+00
4.025410696681496425e+00,-1.123561957530878175e+00
4.566334602608215221e+00,1.162993157876607286e+00
